gene_id,log_fc,log_cpm,f,p_value,fdr,de_signif,de_status
ENSBTAG00000002571,-0.049108878659408,2.532547559990178,0.6326033262241171,0.42777930791376007,0.5219748687812864,Not DE,Not DE
ENSBTAG00000019007,0.2535085770003144,-3.6317882340458145,0.6323064560086674,0.42788748814578426,0.5220585722292025,Not DE,Not DE
ENSBTAG00000049730,0.06806275820140364,2.2406987937291776,0.6322621985359949,0.4279036192312458,0.5220585722292025,Not DE,Not DE
ENSBTAG00000033269,0.22573128349361576,-3.43215359823441,0.6321220796651188,0.4279546962272125,0.5220869002730236,Not DE,Not DE
ENSBTAG00000050241,0.23676723193340535,-3.5392262375675303,0.6319452599479373,0.4280499665168987,0.522169135096869,Not DE,Not DE
ENSBTAG00000002750,-0.02001228296347399,5.00853882656313,0.6317790570421665,0.4280797759973973,0.5221715101514725,Not DE,Not DE
ENSBTAG00000005308,0.29276559771254923,-3.5022169355821218,0.6314424553221308,0.4282333560796143,0.5223248503929744,Not DE,Not DE
ENSBTAG00000017983,0.08136536786887315,-0.31456915661102147,0.6310689610581621,0.4283388817433494,0.5224195615483607,Not DE,Not DE
ENSBTAG00000004560,0.272066544623528,-3.159301412456031,0.6309383401798339,0.42838656969799216,0.5224283888255138,Not DE,Not DE
ENSBTAG00000013727,-0.02467786830981343,4.864046584844596,0.6308964312445302,0.4284018718035588,0.5224283888255138,Not DE,Not DE
ENSBTAG00000052412,-0.2136091736804159,-2.5284116309147833,0.6301051942621019,0.4286909300076023,0.522746874830664,Not DE,Not DE
ENSBTAG00000013051,0.20512896958968216,-2.8044446020140468,0.629942442128998,0.4287504240635187,0.5227854064654784,Not DE,Not DE
ENSBTAG00000014910,0.21026549498234237,-2.7804430985160855,0.6291331863526594,0.42904643388520247,0.523112303522385,Not DE,Not DE
ENSBTAG00000014450,0.05311271264188717,-0.13109714536760994,0.6285230447400529,0.4292698170316772,0.5233506141680109,Not DE,Not DE
ENSBTAG00000046298,0.24987986203833687,-3.2141998641658014,0.6281693104988384,0.42939940607014626,0.5234745507812796,Not DE,Not DE
ENSBTAG00000017401,0.02927846638365952,5.008633390322059,0.6278396655878951,0.4295202236281788,0.5234916840655697,Not DE,Not DE
ENSBTAG00000054497,0.1851384818913761,-2.721968787984786,0.6278322838004853,0.4295229297053177,0.5234916840655697,Not DE,Not DE
ENSBTAG00000005260,0.12893667778224638,-2.4110152580351984,0.6277921707722046,0.4295376351266677,0.5234916840655697,Not DE,Not DE
ENSBTAG00000007489,-0.04214421547663658,6.398369841494995,0.6277565585637246,0.4295506911906719,0.5234916840655697,Not DE,Not DE
ENSBTAG00000053947,0.2115358693232407,-2.895891654593882,0.6277499199147157,0.4295531251032671,0.5234916840655697,Not DE,Not DE
ENSBTAG00000011457,-0.2322018986956926,-3.480751325099138,0.6269277208312974,0.4298547282916262,0.5238251812805362,Not DE,Not DE
ENSBTAG00000018322,-0.02975216692785807,5.613494296019425,0.626580156700398,0.4299823203830032,0.5239196329507422,Not DE,Not DE
ENSBTAG00000001890,0.0428533244793378,4.539593872910749,0.6265642869232907,0.4299881476130071,0.5239196329507422,Not DE,Not DE
ENSBTAG00000052996,-0.3095226025468971,-2.9683431759425045,0.6256925766677416,0.43030841595770175,0.524275778407443,Not DE,Not DE
ENSBTAG00000007594,-0.029159392710823,4.47800789540425,0.6252415811630229,0.430474255285745,0.5244437377826268,Not DE,Not DE
ENSBTAG00000050346,0.10826756799905494,-1.5339317850371883,0.6242394545751274,0.4308431042229984,0.5248589844151854,Not DE,Not DE
ENSBTAG00000021814,-0.24457614698744745,-3.4679472797966095,0.6241049771204965,0.4308926374635683,0.5248852075856181,Not DE,Not DE
ENSBTAG00000049984,-0.2084890705648943,-2.7975523734056487,0.6229012263253494,0.4313364121508053,0.5253853639940219,Not DE,Not DE
ENSBTAG00000008909,0.05909274873103602,5.372777280755325,0.6228228920669385,0.431365314992924,0.5253853639940219,Not DE,Not DE
ENSBTAG00000007220,-0.03567553637572671,2.204114227664322,0.6227632267294485,0.4313873315799589,0.5253853639940219,Not DE,Not DE
ENSBTAG00000011986,-0.21629704802468916,-2.388108384103813,0.6219426255562286,0.43169030840834,0.5257201942868737,Not DE,Not DE
ENSBTAG00000045751,0.15299216347182357,4.951761002137738,0.6215367499581453,0.4318402830376378,0.5258686643540201,Not DE,Not DE
ENSBTAG00000050279,-0.1399343393221066,-2.230692075819549,0.6213989898595526,0.4318912046837866,0.5258915005623147,Not DE,Not DE
ENSBTAG00000030608,0.0281894432835579,3.1822671811200416,0.621334196608039,0.43191515803079605,0.5258915005623147,Not DE,Not DE
ENSBTAG00000020425,-0.07807090616987641,-0.4251417220268454,0.6211597851767334,0.4319796460775488,0.5259358505255208,Not DE,Not DE
ENSBTAG00000047818,0.2133338066479061,-1.8554070850248865,0.620961754130982,0.432052885212753,0.5259908484976097,Not DE,Not DE
ENSBTAG00000051190,-0.21420981241546236,-3.0612423450345676,0.6208209802421051,0.43210496007842336,0.5260200751432109,Not DE,Not DE
ENSBTAG00000005967,0.02551318546871192,6.484746583486987,0.6204713211830475,0.432234346890609,0.5261434070587753,Not DE,Not DE
ENSBTAG00000001049,-0.2391104895045664,-1.947244580832319,0.6203709997907684,0.4322714804428297,0.5261458287796401,Not DE,Not DE
ENSBTAG00000051362,0.24472410878722964,-3.645028487901541,0.6203142574548761,0.4322924855423349,0.5261458287796401,Not DE,Not DE
ENSBTAG00000050519,0.1601649439482754,0.5239181253476607,0.6197826807890766,0.43248934237923664,0.5263512413487417,Not DE,Not DE
ENSBTAG00000051890,-0.22973476497760284,-3.5770601568150244,0.6191887784776,0.4327094420105285,0.5265849125142412,Not DE,Not DE
ENSBTAG00000014765,0.1821776124659325,-1.6699104917399752,0.619079135391995,0.4327500943430427,0.5266001894736032,Not DE,Not DE
ENSBTAG00000000020,0.30079820996353007,-2.777905589379672,0.6187927057956244,0.43285632129131113,0.526695254987694,Not DE,Not DE
ENSBTAG00000025146,-0.046488128810968,1.794679273175345,0.6185219958437945,0.4329567549881635,0.5267832594451194,Not DE,Not DE
ENSBTAG00000049740,-0.2418271943548882,-2.373518492084247,0.6183791611690089,0.4330097611658464,0.5268135506367909,Not DE,Not DE
ENSBTAG00000055052,0.2181405954554918,-2.3276527609829376,0.6181361141289757,0.4330999791136818,0.5268659565091478,Not DE,Not DE
ENSBTAG00000017803,0.01706634536578146,7.228886949155816,0.6181116498452269,0.4331090617352292,0.5268659565091478,Not DE,Not DE
ENSBTAG00000053742,-0.15153523044201553,-2.6895705158698107,0.6161745575295741,0.43382915313640624,0.5276838936241416,Not DE,Not DE
ENSBTAG00000020642,0.03028131235792837,4.891355389895381,0.6161274915882137,0.4338466721330959,0.5276838936241416,Not DE,Not DE
ENSBTAG00000006489,0.0384809212716144,4.967188060461378,0.6160757971568837,0.4338659152048663,0.5276838936241416,Not DE,Not DE
ENSBTAG00000019514,0.03470763175298839,5.259089244923713,0.6159776002188521,0.4339024722697772,0.5276941098512585,Not DE,Not DE
ENSBTAG00000030855,-0.08873170153564804,1.8120160765779512,0.6156332438821662,0.43403070758869267,0.5278158127908436,Not DE,Not DE
ENSBTAG00000044082,0.05500822752276094,3.916659548179189,0.6152002227703783,0.434192043257692,0.5279777499800419,Not DE,Not DE
ENSBTAG00000004412,0.2794428887669094,-3.143551268507723,0.6149266550315208,0.434294016874708,0.5280674865534875,Not DE,Not DE
ENSBTAG00000017214,-0.2350979447790014,-3.3533770732552246,0.6143201006344985,0.4345202436260901,0.5283082837548043,Not DE,Not DE
ENSBTAG00000017616,-0.10025585684592576,-0.834691238235281,0.6141911003556286,0.4345683801687402,0.5283301991521102,Not DE,Not DE
ENSBTAG00000053747,0.34788823479099595,-2.3605452386153365,0.6141207074561262,0.4345946507725805,0.5283301991521102,Not DE,Not DE
ENSBTAG00000010951,0.02457418554629496,4.524374678708976,0.6135206523049161,0.4348186899368892,0.5285682732118597,Not DE,Not DE
ENSBTAG00000046174,-0.04393714480943101,5.690227704781349,0.6132563371212861,0.4349174319388863,0.5286540142668744,Not DE,Not DE
ENSBTAG00000014619,0.1943936265113718,-2.728111225559557,0.6127732133243506,0.43509800459131454,0.5288392051394919,Not DE,Not DE
ENSBTAG00000005249,-0.02426145916479402,5.2224638289202625,0.6120611159372977,0.4353643681963091,0.529128639712518,Not DE,Not DE
ENSBTAG00000030836,0.04549411586041666,3.879134224691278,0.6109846652139197,0.4357674950579893,0.529584243880538,Not DE,Not DE
ENSBTAG00000007843,-0.19167993057979857,-2.987748715980869,0.6108382006296955,0.43582238977213394,0.5296087540661608,Not DE,Not DE
ENSBTAG00000020859,-0.08612895583416924,-0.8421072289629973,0.6107800647660757,0.43584418195199814,0.5296087540661608,Not DE,Not DE
ENSBTAG00000001598,0.09521369400482683,-0.3187947983228752,0.6105990575663253,0.4359120430603618,0.5296568723414316,Not DE,Not DE
ENSBTAG00000004776,0.04418387012535087,1.2492259821032463,0.610005543222107,0.436134670356619,0.529882604021573,Not DE,Not DE
ENSBTAG00000037964,0.06126135512452494,1.0210211631265498,0.6099530470518383,0.4361543700782661,0.529882604021573,Not DE,Not DE
ENSBTAG00000016635,0.02394783251130356,5.3390493854375105,0.6096400822450413,0.4362718416633966,0.52999096289711,Not DE,Not DE
ENSBTAG00000043973,0.29067493994246224,-2.6016226173151624,0.6091904162197314,0.4364407092403345,0.5301617404636446,Not DE,Not DE
ENSBTAG00000006735,-0.12959547863052073,-1.3112524449192282,0.608817804997906,0.4365807157410303,0.530285615865866,Not DE,Not DE
ENSBTAG00000048782,-0.03476271213437026,12.170891894956082,0.6087684197589007,0.436599277136242,0.530285615865866,Not DE,Not DE
ENSBTAG00000004003,0.26547213066836883,-3.5861066326950115,0.6076127835930546,0.437033968364565,0.5307791848305562,Not DE,Not DE
ENSBTAG00000019092,0.22409825403635197,-3.396235869440345,0.6066465633618577,0.43739792195988814,0.5311867843085967,Not DE,Not DE
ENSBTAG00000002464,0.1908380103904159,-2.5726776947258183,0.6060953257871465,0.4376057697591552,0.5313810381432718,Not DE,Not DE
ENSBTAG00000017815,0.02791686592476516,4.48754697596799,0.6060719548663833,0.43761458527844066,0.5313810381432718,Not DE,Not DE
ENSBTAG00000030199,-0.31657749774132116,-3.494008587946464,1.200083780915996,0.43781467194371826,0.5315895540587771,Not DE,Not DE
ENSBTAG00000003748,-0.01502499088706814,6.215458660345171,0.6041795528761992,0.4383293082446459,0.5321755130321034,Not DE,Not DE
ENSBTAG00000051999,0.20177521453765743,-3.119101081421167,0.6041141079289543,0.4383540576637629,0.5321755130321034,Not DE,Not DE
ENSBTAG00000008388,-0.03109300515905613,6.540836270011897,0.6027026557334354,0.4388883532305633,0.532789650725093,Not DE,Not DE
ENSBTAG00000023369,0.1221137386757832,-1.651047647530553,0.6018038964400315,0.4392290957737192,0.5331687598869921,Not DE,Not DE
ENSBTAG00000031361,0.20186407057002595,-3.1371712561170537,0.6011225618799523,0.43948767906781505,0.5334480954281037,Not DE,Not DE
ENSBTAG00000044077,0.0459535299480027,1.2530374285379855,0.599957036731545,0.43993056969638333,0.533951091683176,Not DE,Not DE
ENSBTAG00000017248,0.07959051095015808,-0.6998682785159511,0.5995807383948137,0.4400737073487433,0.5340902311502913,Not DE,Not DE
ENSBTAG00000000423,0.02947291056887283,5.6173967753863705,0.5994066649353312,0.44013994634297626,0.5341360314973592,Not DE,Not DE
ENSBTAG00000002646,-0.02367705152257714,6.644484269839785,0.5992217464179527,0.44021032900505097,0.5341547783635104,Not DE,Not DE
ENSBTAG00000039696,0.09573621554397276,-1.268547539351276,0.5992163110483327,0.44021239804836554,0.5341547783635104,Not DE,Not DE
ENSBTAG00000003749,0.05521990408224533,1.684361387449426,0.5987808046269079,0.4403782280090571,0.5343062865052246,Not DE,Not DE
ENSBTAG00000013004,-0.20971714364401076,-2.4468230957077592,0.5987386611098212,0.44039428032902217,0.5343062865052246,Not DE,Not DE
ENSBTAG00000014506,0.10677766633613672,-1.0707771833798445,0.5983665235162081,0.4405360655061572,0.5344237896923787,Not DE,Not DE
ENSBTAG00000009837,-0.24503509251146305,-3.4202986706367784,0.5983347797189841,0.44054816322275,0.5344237896923787,Not DE,Not DE
ENSBTAG00000024888,0.07408312041879597,2.5168813198250053,0.5982156285797284,0.44059357688685086,0.5344442863712927,Not DE,Not DE
ENSBTAG00000019172,0.264864029127568,-3.0103061972119276,0.5978136543377055,0.4407468400966711,0.5345678698287607,Not DE,Not DE
ENSBTAG00000000568,0.1622746060452703,-2.7562072383119025,0.5977987967653094,0.4407525065148077,0.5345678698287607,Not DE,Not DE
ENSBTAG00000054050,-0.23411760531537332,-3.185433851556678,0.5973804191752677,0.44091211466409375,0.5347268453322838,Not DE,Not DE
ENSBTAG00000012857,0.04607282102763659,2.263871518427197,0.5972871243127131,0.44094771819479706,0.5347354203888115,Not DE,Not DE
ENSBTAG00000013439,0.13935285224661134,-1.1315661018573595,0.5968932405849583,0.4410980825879307,0.5348831553400458,Not DE,Not DE
ENSBTAG00000019832,-0.02940738478535138,7.3739494974132,0.5957805500858357,0.4415232789972344,0.5353641156629898,Not DE,Not DE
ENSBTAG00000008762,0.04016418728619216,5.387901419502356,0.5952471265277408,0.44172734304936,0.5355753802751634,Not DE,Not DE
ENSBTAG00000023172,-0.03292695444201258,6.183783933031913,0.5951757287084635,0.4417546677495051,0.5355753802751634,Not DE,Not DE
ENSBTAG00000009174,0.28598763755142,-2.851746314550423,0.5947010547683249,0.4419363970505557,0.5357610464534874,Not DE,Not DE
ENSBTAG00000044659,-0.05364436304176136,0.9559909949870652,0.5940902489187982,0.4421704149898461,0.5360100742124648,Not DE,Not DE
ENSBTAG00000049691,-0.18958022662703217,-2.862073978489872,0.5937204179771486,0.4423122015863217,0.5361472718407124,Not DE,Not DE
ENSBTAG00000033333,-0.03383307767649547,3.5329912671414108,0.5930309398312172,0.4425767234379976,0.5364332152342202,Not DE,Not DE
ENSBTAG00000052511,0.16207122444859917,3.9321896015161286,0.592385947319044,0.4428244002503138,0.5366987056257603,Not DE,Not DE
ENSBTAG00000010805,0.03493428116338519,4.625663226071249,0.5920649924418667,0.4429477268739235,0.5368134602524702,Not DE,Not DE
ENSBTAG00000032227,0.03145377414503195,4.306551155946187,0.5916846810788706,0.4430939301598237,0.5369559227368416,Not DE,Not DE
ENSBTAG00000052421,-0.25123534792670793,-3.4188860453807957,0.591222400425735,0.44327174578847006,0.5371170450623391,Not DE,Not DE
ENSBTAG00000012353,0.03319909011419204,4.364989485634953,0.5911386968769029,0.443303954086506,0.5371170450623391,Not DE,Not DE
ENSBTAG00000022379,0.1198881595788709,-0.4670726635793926,0.5911155337481325,0.44331286767110945,0.5371170450623391,Not DE,Not DE
ENSBTAG00000006647,-0.02584254695954646,5.027321889138632,0.5893990029171945,0.4439741945392973,0.5378835335096626,Not DE,Not DE
ENSBTAG00000054793,-0.2414078940887923,-3.437655297894911,0.5885474719896289,0.4443028322540785,0.5382177607364731,Not DE,Not DE
ENSBTAG00000014859,0.26379720208710145,-2.872132203080615,0.5885353680534658,0.4443075063419229,0.5382177607364731,Not DE,Not DE
ENSBTAG00000050886,-0.20949005182611868,-3.208163862359039,0.5881447775463934,0.44445837884410866,0.5383657237537125,Not DE,Not DE
ENSBTAG00000011467,-0.14796931982169967,3.0608847718612235,0.587371608360343,0.44475726415685657,0.5386929417413332,Not DE,Not DE
ENSBTAG00000054400,0.22723826194543847,-1.3420202309849525,0.5870534792442331,0.4448803346531366,0.5388071831287601,Not DE,Not DE
ENSBTAG00000002779,-0.28487037966403483,-2.9721311749736343,0.5858939427994726,0.4453293584062488,0.5393161554695644,Not DE,Not DE
ENSBTAG00000042605,-0.09794913965277056,-1.9103074786793632,0.5857782235290789,0.4453742087330421,0.5393356194020382,Not DE,Not DE
ENSBTAG00000027651,0.3339713689621521,-3.137654540644355,0.5849208608655416,0.4457361905624844,0.5397090484319991,Not DE,Not DE
ENSBTAG00000038369,-0.17918507329318514,-3.037288223884259,0.5848133332867363,0.4457484536727011,0.5397090484319991,Not DE,Not DE
ENSBTAG00000009070,0.23264281138033563,-3.1515473973565777,0.5847604610120026,0.44576897501088064,0.5397090484319991,Not DE,Not DE
ENSBTAG00000014722,-0.02625075193263376,5.043757845453808,0.5840620957955496,0.44604016998981344,0.5399865027733425,Not DE,Not DE
ENSBTAG00000021452,-0.07336774783916386,8.286991761991024,0.5840219623982041,0.4460557627359327,0.5399865027733425,Not DE,Not DE
ENSBTAG00000008048,0.05788210262632198,2.8116573904543873,0.5838467112094289,0.4461238618021487,0.5400340585217717,Not DE,Not DE
ENSBTAG00000052990,-0.19447441647862737,-2.0835060660277,0.5835654562415232,0.44623318567313175,0.5401315076341898,Not DE,Not DE
ENSBTAG00000049597,-0.176822268061054,-2.7282162976960063,0.5832165752065475,0.4463688538623013,0.5402608299039905,Not DE,Not DE
ENSBTAG00000016004,-0.02840161848400972,5.31468468666087,0.5826162786178756,0.4466024397739544,0.540508502469388,Not DE,Not DE
ENSBTAG00000005007,-0.19429328612190924,-3.296865555474105,0.582542490144346,0.4466311653188701,0.540508502469388,Not DE,Not DE
ENSBTAG00000010786,-0.15158219478799545,-1.095696366038643,0.5822242508278451,0.4467550875874121,0.5406207189137491,Not DE,Not DE
ENSBTAG00000050955,-0.3485976648920423,-2.8014309766816727,0.5821562204862242,0.4467815855363185,0.5406207189137491,Not DE,Not DE
ENSBTAG00000024219,-0.18624932309994388,-2.2353151915784366,0.5820690151213274,0.4468155557804673,0.5406269178695678,Not DE,Not DE
ENSBTAG00000013766,0.12451976737347832,-2.218263083182316,0.5818759045901523,0.4468907949931006,0.5406830464148288,Not DE,Not DE
ENSBTAG00000008510,-0.0255433455652667,4.688213036595098,0.5816773354421187,0.44696818159845986,0.5407417656275731,Not DE,Not DE
ENSBTAG00000002581,0.1956054120100329,-3.0223875730695364,0.5812700359780336,0.4471269803014544,0.5408989631958144,Not DE,Not DE
ENSBTAG00000018278,0.02659751437717513,6.583919563458216,0.579469110964736,0.4478301855922586,0.5417146781246058,Not DE,Not DE
ENSBTAG00000002935,-0.01756563324641099,6.405856199967049,0.5789623719559158,0.4480283629865004,0.541919423694979,Not DE,Not DE
ENSBTAG00000017852,0.03253199949915381,6.222796307464883,0.5783867442102564,0.4482536480299279,0.5421569291854714,Not DE,Not DE
ENSBTAG00000050586,-0.1554765900483276,8.735851937782355,0.5781748420719425,0.4483366253760006,0.5422222958293512,Not DE,Not DE
ENSBTAG00000052136,0.11365853811845118,-1.636581665424623,0.5773708833416341,0.44865166083727415,0.5425682890721659,Not DE,Not DE
ENSBTAG00000051483,-0.11870787938256563,4.558210164839538,0.5772921012198088,0.4486825506591148,0.5425706337529017,Not DE,Not DE
ENSBTAG00000020074,-0.08362674141097573,-1.110076710045662,0.5765305701705123,0.4489813124022506,0.542896882104044,Not DE,Not DE
ENSBTAG00000050234,-0.03269734053585829,3.1852953574036915,0.574559364914266,0.449756098723614,0.5437699050246285,Not DE,Not DE
ENSBTAG00000012192,0.0638386687589337,2.47635697225979,0.5745460448530977,0.44976134132579726,0.5437699050246285,Not DE,Not DE
ENSBTAG00000040139,0.2834828276864413,-2.8514675756670043,0.5741583698226684,0.4499139671371203,0.5438983412918325,Not DE,Not DE
ENSBTAG00000037576,0.22162296371181736,-2.0701367161781987,0.5741287876500524,0.4499256168319342,0.5438983412918325,Not DE,Not DE
ENSBTAG00000005782,-0.30047318553736185,-3.0825460734149757,0.5740447046770524,0.449958731958243,0.5439032891917848,Not DE,Not DE
ENSBTAG00000053024,-0.1398915244778243,-2.508473964451005,0.5739487493121123,0.4499965275612565,0.5439138937778464,Not DE,Not DE
ENSBTAG00000054498,0.05419393509367977,0.5331660759905528,0.573479851183473,0.4501812922260745,0.5440938231630205,Not DE,Not DE
ENSBTAG00000045309,-0.1652606852149705,-2.5848432048411905,0.5734236311389276,0.4502034531662643,0.5440938231630205,Not DE,Not DE
ENSBTAG00000052213,0.2805751797079715,-3.332865003583368,0.5730201028571117,0.45036256706564126,0.5442510233026298,Not DE,Not DE
ENSBTAG00000005431,-0.2093007133276268,-2.340484406328866,0.5729160576136998,0.4504036071082288,0.5442655232971382,Not DE,Not DE
ENSBTAG00000007204,-0.26636313312703375,-1.890198501427635,0.5723358615316798,0.4506325697374298,0.5445070915183219,Not DE,Not DE
ENSBTAG00000009210,0.04250815916241561,4.476192708488585,0.5718358571907582,0.4508300329221595,0.544710569724337,Not DE,Not DE
ENSBTAG00000010399,0.07804878293175942,1.8862113054831904,0.571754891908347,0.4508620207495898,0.5447141007521958,Not DE,Not DE
ENSBTAG00000032198,-0.07260430143396181,-0.6262920734940367,0.5714634641854128,0.45097718775050744,0.5448181187154167,Not DE,Not DE
ENSBTAG00000004509,0.0302680927986467,5.2151839552273005,0.5704220543672135,0.4513891120376384,0.5452806077541177,Not DE,Not DE
ENSBTAG00000051514,0.19039637937579976,-2.575845000740993,0.5699859500282624,0.4515617865179381,0.5454540406788707,Not DE,Not DE
ENSBTAG00000040398,0.14716393302151884,-1.6163787743661848,0.5693894816751737,0.451798124939486,0.5457043477372331,Not DE,Not DE
ENSBTAG00000044004,0.08014378465140841,0.01549566375893313,0.5691168311285918,0.4519062219397644,0.5457997361199409,Not DE,Not DE
ENSBTAG00000005691,0.05973352494443332,1.4991605018463905,0.5685889459720506,0.4521156267541666,0.5460174610774479,Not DE,Not DE
ENSBTAG00000022777,-0.05687759416250463,2.001180077446262,0.5682189086476132,0.4522625065231439,0.546159651701156,Not DE,Not DE
ENSBTAG00000011139,0.20452672708551953,-2.583087662630479,0.5680520201923823,0.4523287745135523,0.5462044821622735,Not DE,Not DE
ENSBTAG00000055095,-0.02229078123169498,4.544118610509243,0.5676383566249994,0.45249309775510993,0.546367704724471,Not DE,Not DE
ENSBTAG00000049343,-0.07879924987037594,-0.4405140066620644,0.5669185196873456,0.45277926911213406,0.5466780236071708,Not DE,Not DE
ENSBTAG00000046098,-0.12412026239630249,-1.6931014577894905,0.5666724836057452,0.452877146179282,0.54676097381601,Not DE,Not DE
ENSBTAG00000053171,0.19651627379584805,-2.8634041691048715,0.5665544172646583,0.45292412668217974,0.5467614369582025,Not DE,Not DE
ENSBTAG00000015744,0.02205671935699624,4.249595325314644,0.566524885562929,0.4529358790233229,0.5467614369582025,Not DE,Not DE
ENSBTAG00000018669,-0.09006521336135946,1.5161417106143402,0.5655613809229862,0.4533195759628802,0.547189370933939,Not DE,Not DE
ENSBTAG00000043554,0.11104092993653308,-1.9422385796042172,0.5650686884944466,0.4535159791221517,0.5473911872691598,Not DE,Not DE
ENSBTAG00000006349,-0.21063998614709784,-1.589175649126222,0.5648179255588409,0.4536159928750947,0.5474766436419467,Not DE,Not DE
ENSBTAG00000003576,-0.02123982360536906,4.480392542244746,0.5644599840949892,0.45375881375576865,0.5476137503121167,Not DE,Not DE
ENSBTAG00000050337,-0.1224437049275411,-1.7161873657126423,0.5643699180177469,0.45379476185210155,0.5476218694056816,Not DE,Not DE
ENSBTAG00000007270,-0.02796958430681167,3.908600506803307,0.5636495106237787,0.45408246000972097,0.5479337700754736,Not DE,Not DE
ENSBTAG00000008136,0.02375663282998476,6.704177043338706,0.5633456592052625,0.4542038908452789,0.5480450114815459,Not DE,Not DE
ENSBTAG00000012953,-0.18521025353250625,-1.679531163944498,0.5632655290922853,0.4542359224934012,0.5480483759382496,Not DE,Not DE
ENSBTAG00000004275,0.12948980494213919,-2.0380943432333174,0.5629837828435884,0.45434857759215297,0.5481490081533756,Not DE,Not DE
ENSBTAG00000020238,0.16892376517144286,-0.22351940016923508,0.562473920246568,0.45455255627215585,0.5483597976888621,Not DE,Not DE
ENSBTAG00000005285,-0.02748384584264276,5.199643247056427,0.5614357141299048,0.4549683546257677,0.5488230841950561,Not DE,Not DE
ENSBTAG00000048628,0.1821407420793594,-0.02635215283638994,0.561368839864749,0.4549951581633097,0.5488230841950561,Not DE,Not DE
ENSBTAG00000002539,0.03051751258736359,6.22869546705229,0.561108273409577,0.45509961830303025,0.5489032809550275,Not DE,Not DE
ENSBTAG00000011952,0.24045909339043117,-2.813337337691912,0.5609757571435233,0.4551527581324398,0.5489032809550275,Not DE,Not DE
ENSBTAG00000045754,-0.09511306140924618,-1.1354010546068274,0.5609277362691201,0.4551720172167047,0.5489032809550275,Not DE,Not DE
ENSBTAG00000020166,0.08599471926234653,8.86718467864071,0.5609108249423029,0.45517879992113985,0.5489032809550275,Not DE,Not DE
ENSBTAG00000040445,0.20172028214355223,-1.6227706033117586,0.5607375323294581,0.4552483124036288,0.5489517837315923,Not DE,Not DE
ENSBTAG00000035844,-0.13052906372139708,-1.7385678545920298,0.5605168720059446,0.4553368496868554,0.549023219454504,Not DE,Not DE
ENSBTAG00000001075,0.2783047378706805,-3.482798920140516,0.5604018342952158,0.4553830179733496,0.54902933616012894,Not DE,Not DE
ENSBTAG00000006965,0.2898584852455158,-3.397733263147012,0.5603582444931372,0.4554005138791529,0.54902933616012894,Not DE,Not DE
ENSBTAG00000044236,0.14367712828852677,-2.5402721207285763,0.5600812748063061,0.45551170774063454,0.5491280660470367,Not DE,Not DE
ENSBTAG00000044172,-0.04234521524437589,1.4385652684416887,0.5597875502204512,0.4556296750477583,0.5492349482260267,Not DE,Not DE
ENSBTAG00000010062,0.2674601698921987,-2.859947927140595,0.5594209319310145,0.4557769861577661,0.5493771866209605,Not DE,Not DE
ENSBTAG00000018660,-0.03725912936016053,6.887452718085404,0.5590960612288713,0.4559075856359824,0.5494687848470484,Not DE,Not DE
ENSBTAG00000013488,-0.08606045896536435,-1.4086277200478807,0.5590654657668667,0.4559198882002473,0.5494687848470484,Not DE,Not DE
ENSBTAG00000006686,0.2396813396203128,-2.4907358742517154,0.5589744935087877,0.4559564716328869,0.5494687848470484,Not DE,Not DE
ENSBTAG00000031600,-0.07613563009980322,-1.0944735359358235,0.5589402222477082,0.45597025462575624,0.5494687848470484,Not DE,Not DE
ENSBTAG00000038103,0.2320513326748748,-3.618072331696459,0.5621033584742189,0.456015540221727,0.5494880241300961,Not DE,Not DE
ENSBTAG00000049910,0.02331609119323005,3.8194507119355903,0.5584568651398151,0.4561647183149808,0.5496324409117305,Not DE,Not DE
ENSBTAG00000010119,0.1577340829294364,-1.3457477922250876,0.5580290250567619,0.4563369560381044,0.5498046218650026,Not DE,Not DE
ENSBTAG00000001952,0.15352516536315988,-1.83502312992835,0.5574992804820519,0.4565503607257292,0.5500263763410189,Not DE,Not DE
ENSBTAG00000008533,0.03625784568742935,5.489777283936814,0.5571996828913817,0.45667112196875514,0.5501364978348293,Not DE,Not DE
ENSBTAG00000000437,-0.14710527995279146,-2.759221342518546,0.5568814658549214,0.45679944374605974,0.5502557125109209,Not DE,Not DE
ENSBTAG00000029904,0.13622126294081957,-0.9996785249176708,0.5562758204649448,0.457043829648101,0.5505147124773482,Not DE,Not DE
ENSBTAG00000049523,0.06421022131226928,0.3138631765971105,0.5557148563364886,0.4572703710513,0.5507288911150989,Not DE,Not DE
ENSBTAG00000009364,-0.20180157478729,-2.339488783085147,0.5556899933505495,0.4572804159138816,0.5507288911150989,Not DE,Not DE
ENSBTAG00000003090,-0.1116188298825882,-1.1587334925816355,0.5551326058637126,0.45750569722352863,0.5509648034742418,Not DE,Not DE
ENSBTAG00000020749,0.06635558292250908,1.2707082177436275,0.554776823574343,0.4576495871235462,0.5511026737956936,Not DE,Not DE
ENSBTAG00000053281,-0.15185909315687976,-2.793119979033746,0.5545885966297001,0.4577257412580886,0.5511589640785042,Not DE,Not DE
ENSBTAG00000004863,0.1503610419000411,0.245260871998899,0.554385719837967,0.4578078450532416,0.5512224108026212,Not DE,Not DE
ENSBTAG00000052611,0.03956135889301857,1.090378233851424,0.5535191334526016,0.4581588140674035,0.5516095550839786,Not DE,Not DE
